Id: 21 Nume: Det MERE VERZI Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 22 Nume: Det  LAMAIE Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 20 Nume: Det FLORES Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 30 Nume: Det SUMMER FRESH Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 60.0
Id: 52 Nume: Det  ULTRA Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 60 Nume: Det   CERAMICA Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 62 Nume: Det LEMN Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 24 Nume: Sapun  lichid  LAVANDA Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 40.0
Id: 25 Nume: Sapun lichid BRAD Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 4.0
Id: 55 Nume: Sapun lichid HERBAL Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 29 Nume: Sapun  LACRAMIOARE Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 70 Nume: Sapun lichid INODOR Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 30861 Nume: Sapun spuma RAPIDO Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 40.0
Id: 18 Nume: Sapun   MILK&HONEY Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 86 Nume: Sapun FLORAL Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 23 Nume: Solutie GEAMURI Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 40.0
Id: 32 Nume: Solutie COVOARE Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 31 Nume: Solutie ALCALINA Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 27 Nume: INALBITOR Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 40.0
Id: 64 Nume: GEL INALBITOR Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 10.0
Id: 28 Nume: DETARTRANT Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 60.0
Id: 0 Nume: Detergent DEGRESANT Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 11 Nume: Det  ATLANTIC FRESH Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 54 Nume: Det SPUMARE RED Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 26 Nume: Detergent liliac Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 30872 Nume: RAPIDO  mandarine Cantitate: 5.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 1 Nume: Sapun SPUMA Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 101 Nume: Det SPUMARE RED Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 68 Nume: INALBITOR 1L Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 92 Nume: Det pard lemn 1L Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 75 Nume: Det  LAMAIE Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 90 Nume: Detartrant 1L Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 89 Nume: Sapun  LAVANDA 1l Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 96 Nume: Det pard summer fresh Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 47 Nume: Odorizant ambient Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 66 Nume: Sol geam cu pulv Cantitate: 0.75 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
Id: 98 Nume: Det pard  ULTRA Cantitate: 1.0 Arad: 0.0 Cluj: 0.0 Brasov: 0.0 Bucuresti: 0.0 Pitesti: 0.0 Falticeni: 0.0 Bacau: 0.0 Alba: 0.0 Constanta: 0.0 Oradea: 0.0
